timestamp,open,close,high,low,volume
2019-07-26 02-00-00,147600.0,146556.0,147779.0,145201.0,301.921078
2019-07-27 02-00-00,146556.0,142501.0,150250.0,142000.0,302.774563
2019-07-28 02-00-00,142501.0,144200.0,144391.0,141501.0,185.663688
2019-07-29 02-00-00,144200.0,142499.0,145683.0,142100.0,381.483971
2019-07-30 02-00-00,142499.0,143199.0,144799.0,142498.0,421.046471
2019-07-31 02-00-00,143199.0,148001.0,148750.0,143198.0,328.000625
2019-08-01 02-00-00,148002.0,156005.0,156962.0,147997.0,369.62914
2019-08-02 02-00-00,156005.0,159998.0,162969.0,156005.0,336.45339
2019-08-03 02-00-00,159998.0,164200.0,165718.0,159997.0,169.969246
2019-08-04 02-00-00,164201.0,167199.0,167201.0,162300.0,166.288184
2019-08-05 02-00-00,166777.0,179600.0,181400.0,166641.0,545.757215
2019-08-06 02-00-00,179601.0,175000.0,187499.0,171000.0,496.793351
2019-08-07 02-00-00,175000.0,184499.0,185939.0,175000.0,346.18394
2019-08-08 02-00-00,184500.0,188985.0,188985.0,181800.0,300.814008
2019-08-09 02-00-00,188984.0,188099.0,188985.0,185000.0,166.111676
2019-08-10 02-00-00,188100.0,182001.0,188499.0,181500.0,179.4362
2019-08-11 02-00-00,182000.0,184899.0,184900.0,181000.0,113.245581
2019-08-12 02-00-00,184899.0,181072.0,184900.0,180063.0,164.413261
2019-08-13 02-00-00,181072.0,172921.0,181072.0,170600.0,307.86056
2019-08-14 02-00-00,172921.0,161253.0,172921.0,161253.0,422.574502
2019-08-15 02-00-00,161253.0,166376.0,166953.0,154689.0,494.686775
2019-08-16 02-00-00,166377.0,165308.0,167849.0,160000.0,330.152275
2019-08-17 02-00-00,165063.0,163155.0,167216.0,161254.0,106.303396
2019-08-18 02-00-00,163155.0,166000.0,167216.0,162235.0,83.337474
2019-08-19 02-00-00,166001.0,173196.0,173196.0,165695.0,231.402086
2019-08-20 02-00-00,173196.0,172000.0,174449.0,170501.0,218.158522
2019-08-21 02-00-00,172000.0,161002.0,172000.0,159020.0,384.23531
2019-08-22 02-00-00,161002.0,161950.0,163700.0,158085.0,307.762664
2019-08-23 02-00-00,161950.0,165916.0,166500.0,161947.0,218.374361
2019-08-24 02-00-00,165916.0,162900.0,165916.0,159516.0,135.093469
2019-08-25 02-00-00,162900.0,162400.0,164557.0,161281.0,92.5734
2019-08-26 02-00-00,162500.0,165234.0,168999.0,162500.0,209.263984
2019-08-27 02-00-00,165235.0,162720.0,165235.0,161951.0,243.124789
2019-08-28 02-00-00,162723.0,156717.0,164000.0,155010.0,371.19464
2019-08-29 02-00-00,156717.0,153503.0,156850.0,152505.0,509.247749
2019-08-30 02-00-00,153503.0,154681.0,155729.0,153502.0,323.535062
2019-08-31 02-00-00,154681.0,155499.0,155720.0,154278.0,95.826112
2019-09-01 02-00-00,155500.0,158920.0,159222.0,155499.0,95.083399
2019-09-02 02-00-00,158920.0,166601.0,168000.0,157777.0,284.954588
2019-09-03 02-00-00,166601.0,169703.0,171001.0,166001.0,402.670965
2019-09-04 02-00-00,169703.0,165473.0,169703.0,164020.0,415.878099
2019-09-05 02-00-00,165473.0,166598.0,167499.0,165090.0,363.357118
2019-09-06 02-00-00,166599.0,163451.0,171786.0,163333.0,473.544605
2019-09-07 02-00-00,163451.0,166032.0,167200.0,163450.0,96.113142
2019-09-08 02-00-00,166033.0,164713.0,166999.0,164229.0,73.352645
2019-09-09 02-00-00,164714.0,162453.0,165098.0,160400.0,421.546193
2019-09-10 02-00-00,162453.0,158501.0,162999.0,157550.0,386.399339
2019-09-11 02-00-00,158501.0,158899.0,160990.0,156533.0,365.402067
2019-09-12 02-00-00,158899.0,160900.0,160900.0,157000.0,296.313448
2019-09-13 02-00-00,160900.0,159997.0,161000.0,158500.0,277.300664
2019-09-14 02-00-00,159997.0,160300.0,160784.0,159334.0,101.822083
2019-09-15 02-00-00,160300.0,159500.0,160999.0,159500.0,61.39948
2019-09-16 02-00-00,159501.0,159999.0,160366.0,157500.0,263.928168
2019-09-17 02-00-00,159999.0,159998.0,160000.0,158501.0,270.06588
2019-09-18 02-00-00,159999.0,159421.0,159999.0,159034.0,292.506801
2019-09-19 02-00-00,159422.0,160263.0,162000.0,153502.0,448.856109
2019-09-20 02-00-00,160262.0,159522.0,160263.0,155020.0,206.892862
2019-09-21 02-00-00,159522.0,158001.0,159522.0,156449.0,84.68085
2019-09-22 02-00-00,158001.0,158000.0,158380.0,157000.0,72.344081
2019-09-23 02-00-00,158000.0,154501.0,158000.0,154501.0,281.070316
2019-09-24 02-00-00,154502.0,140926.0,155255.0,130000.0,477.030406
